BIL_barbaraPadilla_damper_english_1195,386.80,841.51,342.64,768.34,21.97,10.58,2388.75,2749.75,1.57,1.87,
BIL_barbaraPadilla_danar_spanish_1167,386.80,841.51,342.64,768.34,21.97,10.58,2388.75,2749.75,1.57,1.87,app
BIL_barbaraPadilla_danar_spanish_1191,386.80,841.51,342.64,768.34,21.97,10.58,2388.75,2749.75,1.57,1.87,app
BIL_barbaraPadilla_danar_spanish_1217,386.80,841.51,342.64,768.34,21.97,10.58,2388.75,2749.75,1.57,1.87,app
BIL_barbaraPadilla_dancette_english_1018,381.65,815.72,438.30,785.96,19.64,9.77,1751.24,1918.70,2.00,6.12,
BIL_barbaraPadilla_dancette_english_1129,385.91,812.73,452.93,779.71,24.97,12.59,2188.82,2424.15,1.23,1.51,
BIL_barbaraPadilla_dancette_english_1245,368.00,808.44,557.88,845.69,26.86,14.22,3109.47,2830.92,0.88,0.38,
BIL_barbaraPadilla_dancing_english_1008,361.78,824.86,319.60,750.49,18.95,4.63,1162.12,1515.94,3.41,14.88,
BIL_barbaraPadilla_dancing_english_1029,442.20,837.28,417.44,754.92,43.23,9.15,1434.58,1837.56,2.60,7.59,
BIL_barbaraPadilla_dancing_english_1171,365.73,833.81,311.95,729.67,17.93,5.24,3285.03,2695.00,1.06,0.50,
BIL_barbaraPadilla_danes_spanish_1010,427.66,757.50,518.40,847.98,15.39,-0.43,998.41,1858.95,5.09,34.00,
BIL_barbaraPadilla_danes_spanish_1141,427.66,757.50,518.40,847.98,15.39,-0.43,998.41,1858.95,5.09,34.00,app
BIL_barbaraPadilla_danesa_spanish_1096,348.30,782.79,458.23,784.26,27.03,14.62,650.66,1107.46,7.25,94.29,
BIL_barbaraPadilla_danesa_spanish_1193,348.30,782.79,458.23,784.26,27.03,14.62,650.66,1107.46,7.25,94.29,app
BIL_barbaraPadilla_danesa_spanish_1231,348.30,782.79,458.23,784.26,27.03,14.62,650.66,1107.46,7.25,94.29,app
BIL_barbaraPadilla_danielle_english_1050,388.94,802.51,379.27,705.00,22.03,11.24,994.74,1948.24,2.72,7.74,
BIL_barbaraPadilla_danielle_english_1179,390.20,796.49,375.74,753.05,25.45,9.27,2676.43,2460.87,1.43,2.43,
BIL_barbaraPadilla_danielle_english_1247,363.91,814.54,381.25,765.76,25.82,14.30,2078.17,2733.85,1.75,1.95,
BIL_barbaraPadilla_danino_spanish_1175,363.91,814.54,381.25,765.76,25.82,14.30,2078.17,2733.85,1.75,1.95,app
BIL_barbaraPadilla_danino_spanish_1203,363.91,814.54,381.25,765.76,25.82,14.30,2078.17,2733.85,1.75,1.95,
BIL_barbaraPadilla_danino_spanish_1223,333.84,768.77,399.86,713.49,-39.03,4.40,421.71,392.28,18.83,533.69,
BIL_barbaraPadilla_dano_spanish_1199,349.37,759.44,330.36,757.87,-111.26,-8.52,571.61,840.06,5.46,45.67,realease
BIL_barbaraPadilla_dano_spanish_1213,353.34,742.38,474.06,822.03,-77.72,-21.69,472.87,443.60,14.09,270.30,release
BIL_barbaraPadilla_dano_spanish_1279,353.34,742.38,474.06,822.03,-77.72,-21.69,472.87,443.60,14.09,270.30,app
BIL_barbaraPadilla_danseur_english_1105,390.65,822.73,405.63,788.37,19.35,1.10,1749.43,2058.11,1.77,3.60,
BIL_barbaraPadilla_danseur_english_1161,397.51,817.71,424.93,782.09,23.82,6.62,1332.41,1539.62,2.33,12.32,
BIL_barbaraPadilla_danseur_english_1165,397.33,814.12,457.77,793.43,24.18,4.58,2106.03,1975.00,1.98,6.52,
BIL_barbaraPadilla_danza_spanish_1090,361.86,732.01,450.90,774.97,4.14,9.13,373.24,349.34,18.75,534.45,release
BIL_barbaraPadilla_danza_spanish_1133,360.37,730.32,502.08,767.57,-10.33,9.27,463.61,514.77,14.12,288.98,release
BIL_barbaraPadilla_danza_spanish_1257,360.37,730.32,502.08,767.57,-10.33,9.27,463.61,514.77,14.12,288.98,app
BIL_barbaraPadilla_danzar_spanish_1056,360.37,730.32,502.08,767.57,-10.33,9.27,463.61,514.77,14.12,288.98,app
BIL_barbaraPadilla_danzar_spanish_1119,360.37,730.32,502.08,767.57,-10.33,9.27,463.61,514.77,14.12,288.98,app
BIL_barbaraPadilla_danzar_spanish_1181,360.37,730.32,502.08,767.57,-10.33,9.27,463.61,514.77,14.12,288.98,app
BIL_barbaraPadilla_dapper_english_1102,376.10,817.14,427.91,777.26,17.20,2.07,2389.56,2339.77,1.61,3.10,
BIL_barbaraPadilla_dapper_english_1121,403.54,820.78,541.19,848.89,19.28,-2.46,2165.59,2386.96,1.43,2.12,
BIL_barbaraPadilla_dapper_english_1267,395.93,815.58,436.55,796.03,15.56,2.32,2321.82,2439.48,1.39,1.91,
BIL_barbaraPadilla_dazzle_english_1031,376.75,807.73,344.20,685.81,16.32,7.17,1755.23,1989.46,2.08,4.70,
BIL_barbaraPadilla_dazzle_english_1052,381.45,806.58,336.50,674.43,19.19,0.17,2053.55,2538.77,1.64,2.39,
BIL_barbaraPadilla_dazzle_english_1139,486.00,770.48,432.45,779.22,50.96,1.83,1904.20,1860.15,2.19,6.54,
BIL_barbaraPadilla_tabaco_spanish_1076,441.16,738.76,418.71,730.18,26.25,18.02,598.41,848.79,9.09,140.40,
BIL_barbaraPadilla_tabaco_spanish_1205,483.91,741.01,558.15,821.57,31.41,-6.14,2111.90,2259.58,2.00,4.82,
BIL_barbaraPadilla_tabaco_spanish_1259,416.61,737.65,429.91,710.37,17.67,13.20,2046.36,1973.87,2.32,8.46,
BIL_barbaraPadilla_tabard_english_1036,493.76,755.42,440.01,820.80,61.79,-0.99,1541.20,2054.99,2.38,6.14,
BIL_barbaraPadilla_tabard_english_1100,474.17,784.88,326.92,753.98,64.02,0.68,2254.11,2544.83,1.43,1.47,
BIL_barbaraPadilla_tabard_english_1135,472.77,783.14,314.81,762.59,52.10,3.62,1935.56,2620.61,1.96,3.23,
BIL_barbaraPadilla_taberna_spanish_1022,401.52,744.51,493.71,791.81,12.30,-7.92,751.88,1011.67,4.71,34.64,
BIL_barbaraPadilla_taberna_spanish_1068,419.23,712.77,318.99,754.14,17.10,-4.04,854.38,1020.29,3.73,23.15,
BIL_barbaraPadilla_taberna_spanish_1109,443.36,736.37,592.37,875.76,37.31,1.52,1727.81,1932.39,2.65,8.74,
BIL_barbaraPadilla_tabla_spanish_1107,412.21,731.95,405.69,724.68,16.73,13.43,2594.47,2119.59,2.10,5.12,
BIL_barbaraPadilla_tabla_spanish_1215,398.95,730.18,404.18,724.86,13.63,5.83,2084.64,1706.80,2.51,9.67,
BIL_barbaraPadilla_tabloid_english_1143,491.20,765.71,330.50,713.22,74.24,1.77,1933.47,2438.45,2.04,3.92,
BIL_barbaraPadilla_tabloid_english_1189,496.76,769.38,352.37,757.85,82.55,6.33,5576.63,4024.70,-0.12,-1.41,
BIL_barbaraPadilla_tabloid_english_1201,466.51,803.33,317.83,736.08,56.94,2.84,4829.45,3841.37,-0.04,-1.54,
BIL_barbaraPadilla_taboo_english_1020,440.80,792.54,442.11,759.88,94.19,2.57,4228.56,3800.28,0.52,-1.15,
BIL_barbaraPadilla_taboo_english_1219,459.68,805.92,462.17,762.79,52.54,2.42,2124.71,2015.33,2.16,6.90,
BIL_barbaraPadilla_taboo_english_1275,459.48,770.41,473.19,753.85,68.23,2.01,5542.94,3438.29,0.27,-0.68,
BIL_barbaraPadilla_tabu_spanish_1040,426.63,733.14,403.97,684.63,16.59,12.07,2016.33,1637.52,3.28,18.81,
BIL_barbaraPadilla_tabu_spanish_1088,415.41,735.92,361.63,678.25,22.78,3.70,884.71,1251.41,4.95,34.12,
BIL_barbaraPadilla_tabu_spanish_1249,412.60,754.15,373.21,684.07,17.40,2.89,1155.70,1646.59,3.65,16.95,
BIL_barbaraPadilla_tacit_english_1046,489.65,754.70,452.93,774.24,66.49,6.80,1910.74,2057.86,1.80,4.02,
BIL_barbaraPadilla_tacit_english_1149,442.64,797.45,431.17,789.01,49.23,3.14,3001.47,3395.30,1.02,-0.26,
BIL_barbaraPadilla_tacit_english_1265,462.72,816.54,446.08,796.48,49.78,6.77,2546.73,3035.45,1.49,1.09,
BIL_barbaraPadilla_tackle_english_1060,482.03,762.46,347.58,706.65,47.56,13.27,4861.84,3057.19,-0.10,-0.90,
BIL_barbaraPadilla_tackle_english_1151,472.45,790.84,507.36,780.57,53.53,3.13,3986.36,3710.48,0.84,-0.63,
BIL_barbaraPadilla_tackle_english_1251,459.26,801.95,375.20,715.91,46.17,0.64,2100.03,2337.78,1.70,2.56,
BIL_barbaraPadilla_taco_spanish_1115,427.61,745.72,493.16,739.54,18.67,-2.47,1976.98,2506.70,2.23,4.63,
BIL_barbaraPadilla_taco_spanish_1187,412.17,740.63,372.27,697.38,16.48,-2.51,1155.91,1453.69,3.16,13.65,
BIL_barbaraPadilla_taco_spanish_1277,405.21,743.34,454.70,729.46,14.12,9.30,1096.94,1738.91,3.65,14.70,
BIL_barbaraPadilla_tactics_english_1027,463.41,775.25,448.42,802.04,42.52,2.66,2676.18,2701.14,1.08,0.68,
BIL_barbaraPadilla_tactics_english_1163,476.07,781.52,532.13,803.47,62.49,6.92,5927.55,3269.74,-0.27,-1.44,release
BIL_barbaraPadilla_tactics_english_1227,463.24,810.46,460.94,779.61,46.73,9.15,2799.53,1709.84,1.63,6.54,
BIL_barbaraPadilla_tactil_spanish_1070,417.63,746.25,511.29,830.36,13.79,-0.94,1989.02,2334.70,1.87,3.31,
BIL_barbaraPadilla_tactil_spanish_1127,416.50,754.78,373.54,814.30,18.63,-4.07,676.98,865.99,8.62,91.83,
BIL_barbaraPadilla_tactil_spanish_1281,460.45,751.88,489.64,831.67,21.19,-1.14,954.22,1630.95,3.56,16.01,
BIL_barbaraPadilla_tamano_spanish_1048,432.08,762.18,338.58,785.23,17.92,4.38,2739.71,2786.77,1.33,1.56,
BIL_barbaraPadilla_tamano_spanish_1125,403.14,755.85,417.77,738.62,17.62,11.65,672.48,879.39,6.67,70.84,
BIL_barbaraPadilla_tamano_spanish_1273,442.51,762.00,373.94,725.83,20.53,15.03,550.73,777.07,7.09,75.51,
BIL_barbaraPadilla_tambien_spanish_1237,432.55,744.08,401.23,802.60,23.86,3.31,1640.80,1824.54,3.27,13.36,
BIL_barbaraPadilla_tambien_spanish_1239,451.92,750.99,326.29,822.44,29.87,7.81,1004.86,1576.01,4.57,27.91,
BIL_barbaraPadilla_tambien_spanish_1261,437.59,754.35,396.19,789.32,16.02,11.12,1964.17,2392.17,2.41,6.45,
BIL_barbaraPadilla_tambourine_english_1038,477.13,783.11,382.10,800.99,48.75,9.21,2488.70,2456.66,1.43,1.94,
BIL_barbaraPadilla_tambourine_english_1084,516.38,797.92,302.08,769.35,64.12,3.45,2629.96,2649.38,1.29,0.95,
BIL_barbaraPadilla_tambourine_english_1155,516.38,797.92,302.08,769.35,64.12,3.45,2629.96,2649.38,1.29,0.95,
BIL_barbaraPadilla_tampoco_spanish_1086,408.53,746.46,340.19,654.96,17.42,6.20,957.17,1413.85,5.31,34.02,
BIL_barbaraPadilla_tampoco_spanish_1169,486.84,730.70,425.59,670.02,40.13,16.68,1010.92,2030.78,3.78,15.25,
BIL_barbaraPadilla_tampoco_spanish_1221,436.11,750.35,569.22,770.43,23.30,2.35,2437.14,2604.59,1.75,2.30,
BIL_barbaraPadilla_tanker_english_1033,355.49,908.05,379.47,769.45,43.86,-0.81,1616.77,2033.23,2.61,8.09,vowel offset
BIL_barbaraPadilla_tanker_english_1229,379.10,933.53,521.60,802.09,55.81,-1.12,3826.09,3081.48,0.51,-0.50, vowel offset
BIL_barbaraPadilla_tanker_english_1283,364.57,921.42,390.58,766.43,48.72,9.94,3359.92,2784.14,0.74,-0.03,vowel offset
BIL_barbaraPadilla_tanque_spanish_1006,463.47,746.00,351.80,792.59,26.29,0.53,869.58,1167.54,5.50,37.56,
BIL_barbaraPadilla_tanque_spanish_1157,431.19,756.04,450.85,763.04,12.30,7.08,1787.95,1873.82,3.00,12.10,
BIL_barbaraPadilla_tanque_spanish_1235,439.76,742.60,469.52,777.96,16.70,11.66,2581.41,2803.78,1.53,1.74,
BIL_barbaraPadilla_tanto_spanish_1014,456.36,737.59,425.12,786.95,27.56,2.50,2534.94,2553.92,2.14,4.40,
BIL_barbaraPadilla_tanto_spanish_1183,410.67,756.72,413.91,728.81,17.13,1.41,1788.79,2247.89,2.31,5.78,
BIL_barbaraPadilla_tanto_spanish_1197,438.00,764.33,465.24,760.38,13.80,5.69,1165.83,2131.93,3.01,9.85,
BIL_barbaraPadilla_tantrum_english_1004,493.32,814.86,362.46,784.07,63.08,-2.01,1516.73,1817.19,2.63,8.41,
BIL_barbaraPadilla_tantrum_english_1054,493.09,837.77,396.75,784.75,58.00,1.61,1820.61,1991.37,2.26,6.63,
BIL_barbaraPadilla_tantrum_english_1233,458.58,865.50,404.88,759.80,59.81,2.13,4436.91,2980.53,0.21,-0.83,
BIL_barbaraPadilla_tapioca_english_1072,464.68,757.44,464.30,826.72,57.23,15.09,1728.36,1975.96,2.26,6.32,
BIL_barbaraPadilla_tapioca_english_1082,457.58,764.62,563.92,867.94,59.28,13.67,4044.31,3303.81,0.53,-0.64,
BIL_barbaraPadilla_tapioca_english_1145,462.68,790.38,397.01,799.05,60.33,15.13,2533.56,3012.48,1.42,0.90,
BIL_barbaraPadilla_tattoo_english_1062,455.70,791.25,459.54,820.41,61.32,4.09,1376.42,2081.53,2.76,7.71,release
BIL_barbaraPadilla_tattoo_english_1080,472.81,796.81,359.39,754.56,62.69,4.85,3746.25,3276.09,0.48,-0.72,
BIL_barbaraPadilla_tattoo_english_1098,446.87,787.25,367.42,745.95,46.47,4.89,2541.91,2793.56,1.47,1.14,
BIL_barbaraPadilla_tattooing_english_1016,454.51,801.55,336.74,753.07,46.89,8.62,1423.70,1783.42,2.79,9.33,
BIL_barbaraPadilla_tattooing_english_1042,441.09,787.38,324.81,736.72,42.08,12.24,2985.02,2413.61,1.04,0.82,
BIL_barbaraPadilla_tattooing_english_1253,444.14,802.47,475.44,783.17,48.22,11.71,2955.22,3049.88,1.11,0.43,
BIL_erikaRedford_daba_spanish_1070,434.28,817.22,468.05,818.90,-140.50,-14.51,1361.24,2204.74,4.94,27.17,release
BIL_erikaRedford_daba_spanish_1132,427.22,836.39,433.17,804.37,-148.09,5.92,2368.42,1355.07,1.30,6.20,
BIL_erikaRedford_dado_spanish_1230,441.27,818.20,435.48,798.02,-152.69,-4.03,1633.13,1493.94,1.39,3.60,
BIL_erikaRedford_dado_spanish_1236,430.04,817.18,486.83,787.69,-132.12,2.12,2001.78,1982.91,1.68,3.32,
BIL_erikaRedford_dado_spanish_1248,440.63,803.13,608.15,833.11,-144.96,-11.31,1128.27,1277.30,2.00,5.20,
BIL_erikaRedford_daga_spanish_1040,407.43,824.93,411.62,802.57,-103.05,11.14,1405.11,1199.04,2.71,14.05,
BIL_erikaRedford_daga_spanish_1216,417.62,813.68,555.26,882.38,-146.79,-1.97,1356.75,1414.18,2.34,8.29,
BIL_erikaRedford_daga_spanish_1256,392.27,807.10,499.24,799.53,-147.25,3.59,910.38,1243.04,3.50,14.85,
BIL_erikaRedford_dagger_english_1030,349.94,868.72,383.08,777.57,-138.90,3.41,1299.54,2274.68,2.47,5.25,release
BIL_erikaRedford_dagger_english_1116,394.93,874.40,576.82,902.11,-112.19,-25.04,2850.35,2763.70,1.23,0.99,
BIL_erikaRedford_dakota_english_1050,363.19,827.63,460.87,786.15,19.13,8.30,3056.40,2896.03,1.19,0.67,
BIL_erikaRedford_dakota_english_1152,343.03,827.14,335.23,800.26,-82.13,-1.38,5646.63,4044.71,-0.20,-1.60,
BIL_erikaRedford_dakota_english_1198,334.98,842.08,508.84,816.68,20.74,17.64,3602.34,2985.29,0.29,-1.15,
BIL_erikaRedford_daltonian_english_1218,393.50,789.74,481.93,780.75,-66.80,-34.40,968.22,1398.22,3.48,16.74,
BIL_erikaRedford_daltonico_spanish_1090,411.96,802.04,410.62,756.28,-165.17,-10.83,1403.97,1245.50,1.91,5.82,
BIL_erikaRedford_daltonico_spanish_1196,408.03,803.67,425.54,747.67,-120.25,-3.01,682.66,606.32,4.12,25.97,
BIL_erikaRedford_daltonico_spanish_1278,435.61,803.51,505.72,831.80,-88.90,-9.34,757.04,1380.63,3.40,15.42,release
BIL_erikaRedford_dama_spanish_1136,388.42,819.85,585.54,868.47,-110.78,-10.59,1098.32,1028.95,2.15,11.69,
BIL_erikaRedford_dama_spanish_1140,382.21,832.05,487.38,813.63,-143.83,7.28,2795.87,2007.06,1.76,4.42,
BIL_erikaRedford_dama_spanish_1202,437.54,823.62,599.36,866.67,-107.76,-9.20,2593.34,1978.39,0.82,1.15,
BIL_erikaRedford_damage_english_1150,364.13,887.03,564.10,833.12,24.05,-25.22,3159.58,3043.24,0.95,-0.26,
BIL_erikaRedford_damage_english_1170,342.92,860.50,511.85,845.75,15.07,-8.06,2050.82,1793.37,2.06,6.50,
BIL_erikaRedford_damage_english_1250,322.51,885.44,436.68,836.61,15.68,2.26,2495.47,2486.84,1.80,3.35,
BIL_erikaRedford_damnation_english_1096,353.13,836.57,630.57,914.46,-83.44,-11.51,965.82,1413.71,3.49,16.66,
BIL_erikaRedford_damnation_english_1104,356.09,836.57,624.64,866.68,-106.13,-5.50,1391.29,1712.79,2.58,9.45,release
BIL_erikaRedford_damnation_english_1186,354.17,842.48,457.95,827.28,13.91,-1.51,2317.36,3028.04,1.48,0.97,
BIL_erikaRedford_damper_english_1180,354.17,842.48,457.95,827.28,13.91,-1.51,2317.36,3028.04,1.48,0.97,release
BIL_erikaRedford_danar_spanish_1066,430.89,813.30,382.32,816.96,-88.97,-7.51,1192.11,1841.39,2.58,6.40,
BIL_erikaRedford_danar_spanish_1182,418.72,834.52,444.16,845.46,-138.93,4.27,1281.99,1419.32,2.05,5.76,
BIL_erikaRedford_danar_spanish_1204,440.17,828.05,538.71,865.45,-119.03,-6.76,1676.87,1458.80,2.35,9.59,
BIL_erikaRedford_dancette_english_1114,374.43,850.17,424.97,815.71,-113.70,10.51,4607.38,3445.41,0.09,-1.47,
BIL_erikaRedford_dancette_english_1262,368.62,843.11,505.58,832.56,-109.36,-31.70,3866.91,3144.91,0.63,-0.85,
BIL_erikaRedford_dancing_english_1118,339.20,888.14,332.62,841.40,-123.74,-4.70,2564.53,2296.20,0.77,-0.32,
BIL_erikaRedford_dancing_english_1134,347.55,902.74,397.35,806.12,23.55,3.80,6379.57,2796.45,-0.98,-0.44,
BIL_erikaRedford_dancing_english_1176,343.59,883.65,540.65,906.46,-108.95,-1.16,2580.23,2753.83,1.46,1.94,
BIL_erikaRedford_danes_spanish_1052,422.63,826.08,538.90,874.77,-94.24,-5.60,1403.65,1247.40,2.24,10.88,
BIL_erikaRedford_danes_spanish_1098,422.63,826.08,538.90,874.77,-94.24,-5.60,1403.65,1247.40,2.24,10.88,release app
BIL_erikaRedford_danes_spanish_1174,432.34,807.87,504.69,846.37,-163.61,3.00,715.61,893.76,4.20,26.71,
BIL_erikaRedford_danesa_spanish_1018,396.48,830.96,436.13,791.26,-76.24,-3.70,1856.89,1703.15,1.55,2.78,
BIL_erikaRedford_danesa_spanish_1034,404.17,815.84,410.94,823.14,-113.64,-22.59,562.18,755.72,8.06,86.23,
BIL_erikaRedford_danesa_spanish_1212,439.16,812.59,489.44,813.33,-109.04,4.50,2028.86,1386.50,1.01,3.17,
BIL_erikaRedford_danielle_english_1002,367.31,842.97,378.96,766.15,-108.04,-6.15,3688.39,3073.49,0.68,-0.80,
BIL_erikaRedford_danielle_english_1208,370.91,840.25,390.61,796.60,-107.33,13.18,4153.84,2711.58,0.16,-0.62,
BIL_erikaRedford_danielle_english_1270,351.15,848.66,430.12,840.07,18.02,4.61,3940.13,2929.25,0.23,-1.18,
BIL_erikaRedford_danino_spanish_1046,405.59,828.76,430.18,867.39,-96.81,1.54,1389.55,1043.82,3.31,21.00,
BIL_erikaRedford_danino_spanish_1130,416.25,835.27,393.37,828.55,-90.45,-3.22,1909.64,2058.94,1.88,3.63,
BIL_erikaRedford_danino_spanish_1190,424.65,816.43,500.86,906.98,-58.04,-5.38,708.96,1065.00,4.17,24.26,
BIL_erikaRedford_dano_spanish_1172,398.97,817.18,473.49,825.67,-146.36,-10.01,844.69,1094.71,2.53,9.82,
BIL_erikaRedford_dano_spanish_1214,398.97,817.18,473.49,825.67,-146.36,-10.01,844.69,1094.71,2.53,9.82,release
BIL_erikaRedford_dano_spanish_1252,407.97,823.89,594.46,877.42,-152.42,2.44,1456.61,1545.50,1.67,4.33,
BIL_erikaRedford_danseur_english_1074,365.10,842.98,471.27,801.79,-85.18,9.15,2109.41,2337.11,2.32,5.88,
BIL_erikaRedford_danseur_english_1200,400.37,824.28,428.22,778.96,-100.96,0.71,2171.50,1953.06,2.13,6.74,
BIL_erikaRedford_danseur_english_1258,350.86,839.81,400.69,796.48,-73.96,-7.15,1069.04,1654.46,3.22,12.34,
BIL_erikaRedford_danza_spanish_1022,405.37,799.97,686.51,941.26,8.37,-11.16,1253.44,1416.20,2.79,11.31,
BIL_erikaRedford_danza_spanish_1242,405.37,799.97,686.51,941.26,8.37,-11.16,1253.44,1416.20,2.79,11.31,release app
BIL_erikaRedford_danzar_spanish_1092,421.69,822.33,560.69,873.13,-134.58,-0.77,1309.30,1493.46,3.20,13.80,
BIL_erikaRedford_danzar_spanish_1184,412.93,812.73,458.43,815.23,-145.78,3.53,906.73,864.75,3.79,28.45,release
BIL_erikaRedford_danzar_spanish_1228,414.86,813.59,462.18,856.18,-132.99,-5.18,718.81,883.77,2.93,17.07,
BIL_erikaRedford_dapper_english_1056,341.84,854.73,446.60,789.30,-121.47,2.70,1450.83,2147.87,2.45,5.38,
BIL_erikaRedford_dapper_english_1164,364.91,845.55,334.26,791.75,12.57,-0.26,943.75,1421.05,3.00,12.35,
BIL_erikaRedford_dapper_english_1272,355.21,856.73,532.04,829.71,-147.49,-0.85,1651.85,1843.94,2.38,6.59,
BIL_erikaRedford_dazzle_english_1068,346.74,835.99,473.40,813.44,16.89,5.19,3250.84,2991.58,1.35,0.76,
BIL_erikaRedford_dazzle_english_1106,367.18,830.59,493.65,834.94,-166.99,1.96,2547.00,2880.49,1.30,0.62,
BIL_erikaRedford_dazzle_english_1246,343.43,850.84,544.61,830.41,16.84,-8.95,4564.61,3413.19,0.15,-1.43,
BIL_erikaRedford_tabaco_spanish_1142,389.25,797.41,455.85,790.33,7.25,5.53,833.61,982.76,3.34,20.02,
BIL_erikaRedford_tabaco_spanish_1226,450.19,798.16,432.20,772.13,12.39,-0.76,2263.49,1696.29,0.97,2.07,
BIL_erikaRedford_tabaco_spanish_1276,446.88,797.19,422.70,740.96,7.93,1.49,2266.40,1354.93,0.86,4.12,
BIL_erikaRedford_tabard_english_1024,481.44,865.82,384.71,744.52,85.60,6.48,5722.03,2832.22,-0.01,-0.33,
BIL_erikaRedford_tabard_english_1036,459.22,844.23,394.30,788.14,87.20,6.11,5225.66,3571.69,-0.34,-1.47,
BIL_erikaRedford_tabard_english_1112,465.07,817.02,370.07,790.37,99.26,-28.69,3664.77,3540.38,0.64,-0.95,
BIL_erikaRedford_taberna_spanish_1094,439.05,806.84,424.30,799.96,10.67,-6.16,1530.49,1477.84,1.25,3.57,
BIL_erikaRedford_taberna_spanish_1188,436.62,810.30,419.12,781.83,10.81,0.42,1464.97,1683.46,1.72,3.21,release
BIL_erikaRedford_taberna_spanish_1264,426.07,818.75,433.33,793.27,8.16,-1.07,1923.90,1660.92,0.86,1.32,
