subject	stimulus	response	reactionTime
dt_AXB_discrimination_masterFile	tsc1,teb1,tec1	3	3.2910408973693848
dt_AXB_discrimination_masterFile	dsc1,deb1,dec1	1	1.6990818977355957
dt_AXB_discrimination_masterFile	deb1,tsc1,tsa1	1	2.0667991638183594
dt_AXB_discrimination_masterFile	dea2,tsa2,tsb2	1	3.7471041679382324
dt_AXB_discrimination_masterFile	dsa2,teb2,tea2	1	2.562919855117798
dt_AXB_discrimination_masterFile	teb1,dsc1,dsa1	1	1.9865319728851318
dt_AXB_discrimination_masterFile	tsa2,teb2,tea2	1	2.187793016433716
dt_AXB_discrimination_masterFile	dsb1,tea1,tec1	1	2.019115924835205
dt_AXB_discrimination_masterFile	tsc1,dec1,deb1	1	2.682778835296631
dt_AXB_discrimination_masterFile	tea1,tsa1,tsb1	1	4.451014995574951
dt_AXB_discrimination_masterFile	tsc1,tsb1,tec1	1	4.41107702255249
dt_AXB_discrimination_masterFile	dsb1,dec1,dea1	3	2.9310190677642822
dt_AXB_discrimination_masterFile	deb2,dec2,tsc2	1	1.963062047958374
dt_AXB_discrimination_masterFile	dsb1,dsc1,tec1	3	1.978882074356079
dt_AXB_discrimination_masterFile	dsb2,dsa2,tea2	3	1.7228689193725586
dt_AXB_discrimination_masterFile	tec1,tea1,tsb1	1	3.25101900100708
dt_AXB_discrimination_masterFile	tea1,teb1,dsa1	3	1.7388880252838135
dt_AXB_discrimination_masterFile	dec2,deb2,tsc2	1	1.8271288871765137
dt_AXB_discrimination_masterFile	dea1,tsa1,tsb1	3	2.6189451217651367
dt_AXB_discrimination_masterFile	tec1,dsc1,dsb1	1	3.259845018386841
dt_AXB_discrimination_masterFile	dsa2,dsc2,deb2	3	2.722987174987793
dt_AXB_discrimination_masterFile	tsa2,tea2,teb2	3	3.827018976211548
dt_AXB_discrimination_masterFile	dea2,dsa2,dsb2	1	3.075148105621338
dt_AXB_discrimination_masterFile	dsb2,tec2,tea2	3	4.162981986999512
dt_AXB_discrimination_masterFile	tsc1,tsa1,deb1	3	2.3548169136047363
dt_AXB_discrimination_masterFile	deb2,dsc2,dsa2	1	3.602560043334961
dt_AXB_discrimination_masterFile	tsa1,tea1,teb1	1	2.2278950214385986
dt_AXB_discrimination_masterFile	teb2,tea2,tsa2	3	1.7389039993286133
dt_AXB_discrimination_masterFile	tsc2,tsa2,teb2	3	2.370913028717041
dt_AXB_discrimination_masterFile	dec2,tsb2,tsc2	3	3.491070032119751
dt_AXB_discrimination_masterFile	tsa2,tsb2,tea2	3	2.0028750896453857
dt_AXB_discrimination_masterFile	dsa1,tea1,teb1	1	1.9229881763458252
dt_AXB_discrimination_masterFile	dsa2,tea2,teb2	1	2.394922971725464
dt_AXB_discrimination_masterFile	dsb2,dea2,dec2	1	3.602910041809082
dt_AXB_discrimination_masterFile	tsa2,dea2,deb2	1	4.243067979812622
dt_AXB_discrimination_masterFile	dea2,dec2,tsb2	3	1.7390689849853516
dt_AXB_discrimination_masterFile	tea1,tsb1,tsa1	3	1.8829278945922852
dt_AXB_discrimination_masterFile	tea2,tsb2,tsa2	1	1.8186280727386475
dt_AXB_discrimination_masterFile	tec2,tea2,tsb2	1	2.9079909324645996
dt_AXB_discrimination_masterFile	tea2,teb2,dsa2	3	1.7149648666381836
dt_AXB_discrimination_masterFile	dsa2,dsc2,teb2	3	1.6358959674835205
dt_AXB_discrimination_masterFile	teb1,dsa1,dsc1	1	2.1299121379852295
dt_AXB_discrimination_masterFile	teb1,tsc1,tsa1	1	2.107002019882202
dt_AXB_discrimination_masterFile	dsb1,dsa1,dea1	3	1.9231300354003906
dt_AXB_discrimination_masterFile	tsb1,tea1,tec1	1	2.9069809913635254
dt_AXB_discrimination_masterFile	dea1,deb1,tsa1	3	1.9225900173187256
dt_AXB_discrimination_masterFile	tsb2,tsa2,tea2	3	1.843709945678711
dt_AXB_discrimination_masterFile	dsa1,dsb1,tea1	3	2.0668609142303467
dt_AXB_discrimination_masterFile	dec1,tsb1,tsc1	1	2.394700050354004
dt_AXB_discrimination_masterFile	tsa2,tsb2,dea2	1	2.4999849796295166
dt_AXB_discrimination_masterFile	teb2,tec2,tsc2	3	1.7148311138153076
dt_AXB_discrimination_masterFile	teb2,dsc2,dsa2	1	2.9468770027160645
dt_AXB_discrimination_masterFile	deb1,dsa1,dsc1	1	3.530958890914917
dt_AXB_discrimination_masterFile	dec1,dsc1,dsb1	1	3.946883201599121
dt_AXB_discrimination_masterFile	dea1,dec1,dsb1	1	3.1392669677734375
dt_AXB_discrimination_masterFile	dec2,dea2,tsb2	1	3.322801113128662
dt_AXB_discrimination_masterFile	dea2,dec2,dsb2	1	4.771022081375122
dt_AXB_discrimination_masterFile	dsc1,tec1,teb1	3	3.6030051708221436
dt_AXB_discrimination_masterFile	dec2,dsc2,dsb2	3	1.9871599674224854
dt_AXB_discrimination_masterFile	tsc2,deb2,dec2	1	4.018866062164307
dt_AXB_discrimination_masterFile	dsa2,dsb2,tea2	3	3.154426097869873
dt_AXB_discrimination_masterFile	dsc2,deb2,dec2	1	2.6040608882904053
dt_AXB_discrimination_masterFile	tsc2,tec2,teb2	1	4.506969928741455
dt_AXB_discrimination_masterFile	tea1,dsa1,dsb1	1	2.042886972427368
dt_AXB_discrimination_masterFile	tsa2,deb2,dea2	3	2.7469661235809326
dt_AXB_discrimination_masterFile	teb2,tea2,dsa2	3	2.003175973892212
dt_AXB_discrimination_masterFile	tec2,tea2,dsb2	3	1.9387571811676025
dt_AXB_discrimination_masterFile	dsc2,dsb2,dec2	3	2.5229458808898926
dt_AXB_discrimination_masterFile	tsb1,tec1,tea1	1	2.306936025619507
dt_AXB_discrimination_masterFile	teb2,tsa2,tsc2	3	3.811284065246582
dt_AXB_discrimination_masterFile	dec1,deb1,dsc1	1	3.074836015701294
